,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Fecha extrac,Enlace,Marca,Modelo,Precio,Localización,Potencia,Tipo vendedor,Categoría,Tipo de vehículo,puertas,Versión del país,Núm. de oferta,Garantía,Kilometraje,Año,Tipo de cambio,Capacidad,Otras fuentes de energía,"Consumo de combustible
2",Color exterior,Color original,Tracción,plazas,Número de marchas,Número de cilindros,Peso,Tipo de combustible,Unnamed: 29,Tipo de pintura,"Emisión de CO₂
2",Unnamed: 33,Unnamed: 35,Unnamed: 37,Unnamed: 39,Unnamed: 41,Unnamed: 43,Unnamed: 45,Unnamed: 47,Unnamed: 49,Unnamed: 51,Unnamed: 53,
455,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/ds-automobiles-ds-3-crossback-1-2-puretech-96kw-grand-chic-auto-5p-gasolina-blanco-9146c75a-31a8-4153-a13c-5221a7193a02,DS Automobiles,DS 3 Crossback,"€ 21.800,-",https://maps.google.com/?q=CARRETERA%20NACIONAL%20II%20N16%2C%2017458%20FORNELLS%20DE%20LA%20SELVA%2C%20ES,96 kW (131 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10729551,12 mes,27.703 km,07/2019,Automático,1.200 cm³,,"5,9 l/100 km (mixto)",Blanco,Blanco,,,,,,Gasolina,,,,,,,,,,,,,,,
456,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/toyota-corolla-verso-2-3-diesel-177-cv-diesel-gris-0356be10-f483-4d39-82c1-700349ab7a0d,Toyota,Corolla,"€ 6.500,-",https://maps.google.com/?q=BADAJOZ%2C%2006420%20BADAJOZ%2C%20ES,130 kW (177 CV),Prof.,Coche pequeño,Ocasión,5,España,10992186,12 mes,159.900 km,02/2007,Manual,2.231 cm³,,,Gris,,,,,,,Diésel,,,,,,,,,,,,,,,
457,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/volvo-xc40-p8-recharge-plus-twin-electrico-puro-awd-electrico-beige-42039132-7714-44dd-9624-78c90b73b183,Volvo,XC40,"€ 42.950,-",https://maps.google.com/?q=AVDA.%20CERDANYOLA%2C%2088%2C%2008173%20SAN%20CUGAT%20DEL%20VALLES%2C%20ES,300 kW (408 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10660501,18 mes,10.000 km,04/2022,Automático,,,,Beige,,Tracción a las cuatro ruedas,5.0,1.0,,2.113 kg,Eléctrico,,,0 g/km (mixto),,,,,,,,,,,,
458,458.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/toyota-corolla-1-8-125h-business-plus-e-cvt-electro-gasolina-blanco-335842d9-b70d-43e2-bdce-b54300b91bc6,Toyota,Corolla,"€ 14.990,-",https://maps.google.com/?q=Crta%20de%20Toledo%20km%20200%20Salida%209B%2C%2028919%20LEGANES%2C%20ES,90 kW (122 CV),Prof.,Sedán,Ocasión,5,España,9098806,12 mes,136.481 km,12/2020,Automático,1 cm³,Corriente,"3,3 l/100 km (mixto)",Blanco,Blanco,,,,,,,,,,,,,,,,,,,,,
459,459.0,459.0,459.0,459.0,459.0,459.0,459.0,459.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/volkswagen-tiguan-2-0tdi-sport-110kw-4-75-diesel-negro-1ea65b3f-c43b-4ba5-93df-44204391a64f,Volkswagen,Tiguan,"€ 25.890,-",https://maps.google.com/?q=C%2F%20LICURGO%20N%C2%BA%2044%20POLG%20IND.%20STA%20BARBARA%2C%2029004%20MALAGA%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11072002,12 mes,74.435 km,04/2019,Manual,1.968 cm³,,"4,5 l/100 km (mixto)
5,1 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Negro,Negro,Tracción delantera,5.0,6.0,4.0,1.568 kg,Diésel,,,,,,,,,,,,,,,
460,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/volkswagen-tiguan-2-0tdi-r-line-dsg-110kw-diesel-blanco-4a339731-e677-49a5-9f0b-c15a38ab3055,Volkswagen,Tiguan,"€ 22.890,-",https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10622657,12 mes,148.687 km,06/2020,Automático,1.968 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Blanco,Blanco,Tracción delantera,5.0,7.0,4.0,1.640 kg,Diésel,,,,,,,,,,,,,,,
461,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/volkswagen-t-roc-1-5-tsi-sport-gasolina-negro-47a71be2-9867-4c83-b50c-8960a297382a,Volkswagen,T-Roc,"€ 25.990,-",https://maps.google.com/?q=POLIGONO%20SEPES%2057%2C%2022006%20HUESCA%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10405770,12 mes,13.170 km,02/2022,Manual,1.498 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Negro,,Tracción delantera,5.0,6.0,4.0,1.330 kg,Gasolina,,Metalizado,,,,,,,,,,,,,
462,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/kia-sportage-1-7crdi-vgt-eco-d-drive-dct-4x2-141-diesel-rojo-a22b9ec2-c5d3-4616-bb78-39d0a14528ae,Kia,Sportage,"€ 15.475,-",https://maps.google.com/?q=C%2F%20TURIN%2C%2025%2C%2028983%20PARLA%2C%20ES,104 kW (141 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11035185,12 mes,174.953 km,06/2018,Automático,1.685 cm³,,"4,9 l/100 km (mixto)
5,4 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Rojo,Rojo,Tracción delantera,5.0,7.0,4.0,1.470 kg,Diésel,,,,,,,,,,,,,,,
463,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/volkswagen-golf-e-golf-epower-electrico-blanco-349c9108-bd10-4373-856b-b37e6f7bcf96,Volkswagen,Golf,"€ 17.900,-1",https://maps.google.com/?q=C%2F%20CERVANTES%2C%2030%20PUERTA%204%2C%2028649%20ROZAS%20DE%20PUERTO%20REAL%2C%20ES,100 kW (136 CV),Prof.,Coche pequeño,Ocasión,5,España,10276640,12 mes,34.500 km,05/2018,Automático,,,,Blanco,BLANCO PERLADO METALIZADO,Tracción delantera,5.0,1.0,,1.615 kg,Eléctrico,,Metalizado,0 g/km (mixto),,,,,,,,,,,,
464,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/peugeot-5008-1-5-bluehdi-130cv-allure-eat8-5-2-diesel-azul-ed6964c4-d53f-4b4b-b859-d06aa4720358,Peugeot,5008,"€ 28.000,-",https://maps.google.com/?q=Poligono%20Oliveral%2C%20Calle%20P%2C%20nave%204%2C%2046190%20Riba-roja%20de%20T%C3%BAria%2C%20ES,96 kW (131 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10741223,12 mes,14.379 km,05/2022,Automático,1.500 cm³,,,Azul,Azul,,,,,,Diésel,,,,,,,,,,,,,,,
465,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/seat-arona-1-0-tsi-s-s-style-110-gasolina-azul-db4099aa-4c06-471a-87ca-c8757caa6f3e,SEAT,Arona,"€ 14.290,-",https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,81 kW (110 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11067620,12 mes,57.720 km,09/2021,Manual,999 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Azul,Azul,Tracción delantera,5.0,6.0,3.0,1.215 kg,Gasolina,,Metalizado,,,,,,,,,,,,,
466,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/lexus-ux-250h-business-navigation-2wd-electro-gasolina-naranja-72432747-b150-4373-bf45-253ddbf2d457,Lexus,UX 250h,"€ 25.995,-",https://maps.google.com/?q=AVDA.%20BURGOS%2C%20114%2C%2028050%20MADRID%2C%20ES,135 kW (184 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10056726,,59.650 km,09/2019,Automático,1.987 cm³,Corriente,"4,1 l/100 km (mixto)",Naranja,Naranja,Tracción delantera,5.0,1.0,4.0,1.615 kg,,,,,,,,,,,,,,,,
467,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/bmw-x5-xdrive-30da-9-75-diesel-gris-76bab580-4d1b-47d4-8270-6437672d34e5,BMW,X5,"€ 50.500,-",https://maps.google.com/?q=CTRA.%20DE%20SABIOTE%2C%20S%2FN%2C%2023400%20UBEDA%2C%20ES,195 kW (265 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11094040,12 mes,117.973 km,10/2019,Automático,2.993 cm³,,"6,2 l/100 km (mixto)
6,9 l/100 km (urbano)
5,8 l/100 km (extraurbano)",Gris,,Tracción a las cuatro ruedas,5.0,8.0,6.0,2.110 kg,Diésel,,,,,,,,,,,,,,,
468,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/hyundai-santa-fe-tm-2-2crdi-tecno-dk-4x2-aut-diesel-azul-2ccbdbd7-855f-4f68-a37e-194906a29155,Hyundai,SANTA FE,"€ 26.990,-",https://maps.google.com/?q=C%2FSANCHEZ%20PACHECO%2C%2048%2C%2028002%20MADRID%2C%20ES,147 kW (200 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11134736,12 mes,68.047 km,07/2019,Automático,2.199 cm³,,"5,9 l/100 km (mixto)
7,1 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Azul,Azul,Tracción delantera,7.0,8.0,4.0,1.805 kg,Diésel,,,,,,,,,,,,,,,
469,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/seat-arona-1-0-tsi-s-s-style-110-gasolina-gris-37f01b09-3117-485b-822c-2be113819e37,SEAT,Arona,"€ 16.400,-1",https://maps.google.com/?q=CARRETERA%20NACIONAL%20IV%20KM%20554%2C4%2C%2041703%20DOS%20HERMANAS%2C%20ES,81 kW (110 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10816165,24 mes,15.235 km,06/2022,Manual,999 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Gris,,Tracción delantera,5.0,6.0,3.0,1.215 kg,Gasolina,,,,,,,,,,,,,,,
470,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/audi-q5-sportback-50-tfsie-black-line-quattro-ultra-s-tron-electro-gasolina-negro-0542cdbc-efb0-442c-9b87-6be165b3ad9f,Audi,Q5,"€ 61.422,-",https://maps.google.com/?q=C%2F%20Del%20Roser%2C%205%20-%207%2C%2046970%20ALAQUAS%2C%20ES,220 kW (299 CV),Prof.,SUV/4x4/Pickup,KM0,5,España,10653917,36 mes,1 km,09/2023,Automático,1.984 cm³,Corriente,0 l/100 km (mixto),Negro,NEGRO MITO.,Tracción a las cuatro ruedas,5.0,7.0,4.0,2.150 kg,,,,,,,,,,,,,,,,
471,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/kia-stonic-1-2-dpi-drive-plus-gasolina-blanco-3fb64295-2947-41e1-abfc-a504eec9ebee,Kia,Stonic,"€ 20.890,-1",https://maps.google.com/?q=C%2F%20DEL%20CABO%20RUFINO%20L%C3%81ZARO%2C8%2C%2028232%20LAS%20ROZAS%2C%20ES,62 kW (84 CV),Prof.,SUV/4x4/Pickup,Demostración,5,España,10928005,84 mes,4.661 km,08/2022,Manual,1.197 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Blanco,Blanco,Tracción delantera,5.0,5.0,4.0,1.080 kg,Gasolina,,,,,,,,,,,,,,,
472,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-eqa-250-electrico-454e6f18-ee4a-43b5-9628-009719c898fd,Mercedes-Benz,EQA,"€ 41.900,-",https://maps.google.com/?q=CTRA%20DE%20MADRID%20KM%20315%2C7%2C%2050012%20ZARAGOZA%2C%20ES,140 kW (190 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,9971663,24 mes,6.900 km,05/2022,Automático,,,,,AZUL DENIM,Tracción delantera,5.0,1.0,,2.040 kg,Eléctrico,,,0 g/km (mixto),,,,,,,,,,,,
473,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/land-rover-discovery-3-0sdv6-se-aut-diesel-azul-c64addb6-1647-4e7f-a379-5ecb9940e99b,Land Rover,Discovery,"€ 33.290,-",https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,225 kW (306 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10685626,12 mes,127.309 km,05/2019,Automático,2.993 cm³,,"7,2 l/100 km (mixto)
8,3 l/100 km (urbano)
6,5 l/100 km (extraurbano)",Azul,Azul,Tracción a las cuatro ruedas,5.0,8.0,6.0,2.230 kg,Diésel,,Metalizado,,,,,,,,,,,,,
474,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/audi-q2-30-tdi-black-line-s-tronic-85kw-diesel-negro-c74fa1b7-273c-4bfe-986b-6d970112d514,Audi,Q2,"€ 30.950,-",https://maps.google.com/?q=TAURO%2C%2027%2C%2028042%20MADRID%2C%20ES,85 kW (116 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11065223,24 mes,22.353 km,11/2022,Automático,1.968 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Negro,Negro,Tracción delantera,5.0,7.0,4.0,,Diésel,,,,,,,,,,,,,,,
475,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/porsche-macan-aut-gasolina-negro-e030ff60-89f8-4e0a-b396-25e1d79e4915,Porsche,Macan,"€ 64.900,-",https://maps.google.com/?q=PORT.%20TARRACO%2C%20MOLL%20DE%20LLEVANT%2C%20N%C2%BA%205%2C%20LOC.%206-8%2C%2043004%20TARRAGONA%2C%20ES,180 kW (245 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11144804,12 mes,33.990 km,09/2019,Automático,1.984 cm³,,"8,1 l/100 km (mixto)
9,5 l/100 km (urbano)
7,3 l/100 km (extraurbano)",Negro,Negro Metalizado (Tiefschwarzm,Tracción a las cuatro ruedas,5.0,7.0,4.0,,Gasolina,,Metalizado,,,,,,,,,,,,,
476,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-v-250-250d-largo-exclusive-7g-tronic-diesel-azul-a38161de-9a26-4942-85cf-25ee0779bc39,Mercedes-Benz,V 250,"€ 43.900,-1",https://maps.google.com/?q=C%2F%201%C2%BA%20DE%20MAYO%2C%2048%2C%2046930%20QUART%20DE%20POBLET%2C%20ES,140 kW (190 CV),Prof.,Monovolumen,Ocasión,5,España,11106639,12 mes,139.269 km,10/2017,Automático,2.143 cm³,,"6 l/100 km (mixto)
6,7 l/100 km (urbano)
5,5 l/100 km (extraurbano)",Azul,Azul Cavansita Metalizado,Tracción trasera,6.0,7.0,4.0,2.145 kg,Diésel,,Metalizado,,,,,,,,,,,,,
477,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/cupra-formentor-1-5-tsi-150-gasolina-blanco-f35d4890-178f-4c85-aeaa-1c9a78154563,Cupra,Formentor,"€ 23.900,-1",https://maps.google.com/?q=AVDA.%20MARESME%2C%20133%2C%2008302%20MATAR%C3%93%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11079253,18 mes,27.000 km,04/2022,Manual,1.498 cm³,,"5,4 l/100 km (mixto)
6,3 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Blanco,,Tracción delantera,5.0,6.0,4.0,1.437 kg,Gasolina,,,,,,,,,,,,,,,
478,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/nissan-qashqai-1-5-dci-tekna-5p-diesel-blanco-b461f431-0395-4134-b922-46395facfb80,Nissan,Qashqai,"€ 11.500,-",https://maps.google.com/?q=C%2FCARABIA%2010%2C%20URB.%20L%27ALBADA%2C%2043006%20TARRAGONA%2C%20ES,81 kW (110 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,9158274,12 mes,148.535 km,03/2014,Manual,,,,Blanco,BLANCO,,,,,,Diésel,,,,,,,,,,,,,,,
479,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-b-250-200d-diesel-plateado-67cac81f-d6e1-4596-8764-491fea107c70,Mercedes-Benz,B 250,"€ 46.900,-",https://maps.google.com/?q=C%2F%20GRECIA%2C%2033%2C%2012006%20CASTELLON%2C%20ES,110 kW (150 CV),Prof.,Monovolumen,Ocasión,5,España,11070882,24 mes,15.231 km,06/2023,Automático,1.950 cm³,,"0 l/100 km (mixto)
0 l/100 km (urbano)
0 l/100 km (extraurbano)",Plateado,Plata,Tracción delantera,5.0,8.0,4.0,1.580 kg,Diésel,,Metalizado,,,,,,,,,,,,,
480,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/hyundai-ioniq-ev-88kw-tecno-electrico-01403388-39a5-413e-99c9-adcb9273079d,Hyundai,IONIQ,"€ 14.990,-",https://maps.google.com/?q=CALLE%20ARGUINEGUIN%203%2C%2035010%20LAS%20PALMAS%20DE%20GRAN%20CANARIA%2C%20ES,88 kW (120 CV),Prof.,Coche pequeño,Ocasión,5,España,10881322,12 mes,79.000 km,10/2019,Automático,,,,,Gris-negro,Tracción delantera,5.0,1.0,,1.420 kg,Eléctrico,,,0 g/km (mixto),,,,,,,,,,,,
481,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/mitsubishi-outlander-phev-kaiteki-4wd-electro-gasolina-rojo-e761ae8f-1a90-4e1b-ae63-a63a8a041f44,Mitsubishi,Outlander,"€ 21.990,-",https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,165 kW (224 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10249064,12 mes,94.100 km,02/2020,Automático,2.360 cm³,Corriente,"1,8 l/100 km (mixto)",Rojo,Rojo,Tracción a las cuatro ruedas,5.0,1.0,4.0,1.880 kg,,,Metalizado,,,,,,,,,,,,,
482,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/audi-q5-2-0tdi-design-quattro-ultra-s-tronic-120kw-diesel-blanco-2595098f-81ed-44aa-bb70-9c3e9eddefbe,Audi,Q5,"€ 34.990,-",https://maps.google.com/?q=VRDA.%20SANTA%20CRUZ%2CS%2FN%2C%2002006%20ALBACETE%2C%20ES,120 kW (163 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10882576,12 mes,26.282 km,07/2019,Automático,1.968 cm³,,"5 l/100 km (mixto)
5,4 l/100 km (urbano)
4,8 l/100 km (extraurbano)",Blanco,Blanco,Tracción a las cuatro ruedas,5.0,7.0,4.0,1.770 kg,Diésel,,,,,,,,,,,,,,,
483,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/skoda-kamiq-1-5-tsi-ambition-gasolina-azul-3159ebf5-b9b0-4439-aa75-c80a2352af30,Skoda,Kamiq,"€ 16.690,-",https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10660212,12 mes,79.911 km,01/2021,Manual,1.498 cm³,,"5,1 l/100 km (mixto)
6,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Azul,Azul,Tracción delantera,5.0,6.0,4.0,1.231 kg,Gasolina,,Metalizado,,,,,,,,,,,,,
484,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/mercedes-benz-glc-300-e-4matic-otros-gris-67d21453-c782-45ce-ada6-357c678a9585,Mercedes-Benz,GLC 300,"€ 44.900,-1",https://maps.google.com/?q=CAMINO%20DE%20CEMENTERIO%2C%2010%2C%2047011%20VALLADOLID%2C%20ES,235 kW (320 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11070920,12 mes,31.587 km,10/2020,Automático,1.991 cm³,,2 l/100 km (mixto),Gris,Gris,,,,,,Otros,,Metalizado,,,,,,,,,,,,,
485,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/bmw-x2-sdrive-20da-4-75-diesel-negro-31a7f8d6-b987-4fb1-b4ab-99ed1c0c644e,BMW,X2,"€ 23.900,-",https://maps.google.com/?q=CALLE%20SOLERIA%2C%2031%20POLIGONO%20IND.%20LOS%20CERROS%2C%2023410%20Ubeda%2C%20ES,140 kW (190 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10821143,12 mes,95.000 km,02/2019,Automático,1.995 cm³,,"4,6 l/100 km (mixto)
5,2 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Negro,METALIZADO,Tracción delantera,5.0,8.0,4.0,1.540 kg,Diésel,,,,,,,,,,,,,,,
486,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/toyota-rav-4-rav4-2-5l-220h-advance-plus-otros-rojo-f5835d99-eb83-4111-b535-3fbb80846681,Toyota,RAV 4,"€ 23.690,-",https://maps.google.com/?q=CARRER%20QUATRE%2078%2C%2008040%20BARCELONA%2C%20ES,160 kW (218 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,11068830,12 mes,130.517 km,09/2019,Automático,2.487 cm³,,"5,5 l/100 km (mixto)
4,7 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Rojo,Rojo,,,,,,Otros,,Metalizado,,,,,,,,,,,,,
487,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,0.0,,,,2023-11-11,https://www.autoscout24.es/anuncios/nissan-qashqai-1-7dci-n-connecta-4x2-diesel-blanco-9f319077-62ab-4cf3-99dd-4a882e135010,Nissan,Qashqai,"€ 23.900,-",https://maps.google.com/?q=CRTA%20DE%20MADRID%20210%2C%2036318%20VIGO%2C%20ES,110 kW (150 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,7410659,,60.000 km,05/2019,Manual,1.749 cm³,,"4,7 l/100 km (mixto)
5,3 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1.450 kg,Diésel,,,,,,,,,,,,,,,
488,488.0,488.0,488.0,488.0,488.0,488.0,488.0,0.0,,,,,2023-11-11,https://www.autoscout24.es/anuncios/mitsubishi-montero-largo-2-8-tdi-gls-diesel-azul-c9118d2c-034b-490b-a6da-84fda0262288,Mitsubishi,Montero,"€ 5.900,-",https://maps.google.com/?q=POL%C3%8DGONO%20B%20N%C2%AA%2060%2C%2003110%20MUCHAMIEL%2C%20ES,92 kW (125 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10794610,,270.000 km,04/1998,Manual,2.835 cm³,,"11,5 l/100 km (mixto)
12,8 l/100 km (urbano)
9,2 l/100 km (extraurbano)",Azul,,Tracción a las cuatro ruedas,7.0,5.0,4.0,2.040 kg,Diésel,,,,,,,,,,,,,,,
489,489.0,489.0,489.0,489.0,489.0,489.0,489.0,0.0,,,,,2023-11-11,https://www.autoscout24.es/anuncios/land-rover-defender-110-sw-e-diesel-verde-c29521a8-666e-4c6e-822a-3ae66def0890,Land Rover,Defender,"€ 41.000,-",https://maps.google.com/?q=AVD.%20DE%20CARDE%C3%91A%2C%2016%2C%2014440%20VILLANUEVA%20DE%20C%C3%93RDOBA%2C%20ES,90 kW (122 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,7384505,,65.000 km,08/2013,Manual,2.198 cm³,,"11,1 l/100 km (mixto)
13,5 l/100 km (urbano)
9,7 l/100 km (extraurbano)",Verde,Verde,Tracción a las cuatro ruedas,5.0,6.0,4.0,2.062 kg,Diésel,,,,,,,,,,,,,,,
490,490.0,490.0,490.0,490.0,490.0,490.0,490.0,0.0,,,,,2023-11-11,https://www.autoscout24.es/anuncios/bmw-640-640ia-coupe-gasolina-plateado-44aa60e8-c84c-4af3-a4bf-b7ec365c0b10,BMW,640,"€ 30.900,-",https://maps.google.com/?q=CTRA.%20MADRID%20-%20TOLEDO%2C%20KM.%2014%2C700%2C%2028905%20GETAFE%2C%20ES,235 kW (320 CV),Prof.,Coupé,Ocasión,2,España,7570696,12 mes,106.917 km,09/2011,Automático,2.979 cm³,,"7,6 l/100 km (mixto)
10,3 l/100 km (urbano)
6 l/100 km (extraurbano)",Plateado,Gris Plata,Tracción trasera,4.0,8.0,6.0,1.660 kg,Gasolina,,,,,,,,,,,,,,,
491,491.0,491.0,491.0,491.0,491.0,491.0,491.0,0.0,,,,,2023-11-11,https://www.autoscout24.es/anuncios/land-rover-range-rover-velar-2-0d-s-4wd-aut-240-diesel-2f2e63d4-f7b3-4ebd-9b5c-ecd65fdf4f2b,Land Rover,Range Rover Velar,"€ 33.645,-",https://maps.google.com/?q=Avinguda%20d%27els%20Arcs%20%2027%2C%2046940%20Manises%2C%20ES,177 kW (241 CV),Prof.,SUV/4x4/Pickup,Ocasión,5,España,10738927,12 mes,97.574 km,03/2019,Automático,1.999 cm³,,"5,8 l/100 km (mixto)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",,Granate,Tracción a las cuatro ruedas,5.0,8.0,4.0,1.841 kg,Diésel,,,,,,,,,,,,,,,
